Date,Close
1990/2/22,1.178571
1990/2/23,1.1875
1990/2/26,1.214286
1990/2/27,1.196429
1990/2/28,1.214286
1990/3/1,1.223214
1990/3/2,1.205357
1990/3/5,1.232143
1990/3/6,1.258929
1990/3/7,1.263393
1990/3/8,1.3125
1990/3/9,1.316964
1990/3/12,1.308036
1990/3/13,1.316964
1990/3/14,1.321429
1990/3/15,1.3125
1990/3/16,1.4375
1990/3/19,1.513393
1990/3/20,1.477679
1990/3/21,1.486607
1990/3/22,1.455357
1990/3/23,1.508929
1990/3/26,1.508929
1990/3/27,1.5
1990/3/28,1.473214
1990/3/29,1.46875
1990/3/30,1.4375
1990/4/2,1.4375
1990/4/3,1.491071
1990/4/4,1.473214
1990/4/5,1.4375
1990/4/6,1.424107
1990/4/9,1.46875
1990/4/10,1.473214
1990/4/11,1.517857
1990/4/12,1.544643
1990/4/16,1.5625
1990/4/17,1.544643
1990/4/18,1.544643
1990/4/19,1.4375
1990/4/20,1.4375
1990/4/23,1.419643
1990/4/24,1.383929
1990/4/25,1.383929
1990/4/26,1.388393
1990/4/27,1.397321
1990/4/30,1.40625
1990/5/1,1.415179
1990/5/2,1.419643
1990/5/3,1.428571
1990/5/4,1.428571
1990/5/7,1.482143
1990/5/8,1.491071
1990/5/9,1.495536
1990/5/10,1.477679
1990/5/11,1.522321
1990/5/14,1.491071
1990/5/15,1.491071
1990/5/16,1.486607
1990/5/17,1.482143
1990/5/18,1.419643
1990/5/21,1.410714
1990/5/22,1.477679
1990/5/23,1.5
1990/5/24,1.5
1990/5/25,1.428571
1990/5/29,1.464286
1990/5/30,1.477679
1990/5/31,1.473214
1990/6/1,1.455357
1990/6/4,1.455357
1990/6/5,1.410714
1990/6/6,1.410714
1990/6/7,1.392857
1990/6/8,1.366071
1990/6/11,1.392857
1990/6/12,1.446429
1990/6/13,1.419643
1990/6/14,1.419643
1990/6/15,1.410714
1990/6/18,1.401786
1990/6/19,1.415179
1990/6/20,1.428571
1990/6/21,1.495536
1990/6/22,1.482143
1990/6/25,1.473214
1990/6/26,1.450893
1990/6/27,1.482143
1990/6/28,1.535714
1990/6/29,1.598214
1990/7/2,1.571429
1990/7/3,1.571429
1990/7/5,1.553571
1990/7/6,1.598214
1990/7/9,1.665179
1990/7/10,1.678571
1990/7/11,1.678571
1990/7/12,1.691964
1990/7/13,1.669643
1990/7/16,1.629464
1990/7/17,1.580357
1990/7/18,1.59375
1990/7/19,1.491071
1990/7/20,1.464286
1990/7/23,1.482143
1990/7/24,1.504464
1990/7/25,1.508929
1990/7/26,1.477679
1990/7/27,1.477679
1990/7/30,1.513393
1990/7/31,1.5
1990/8/1,1.513393
1990/8/2,1.553571
1990/8/3,1.473214
1990/8/6,1.410714
1990/8/7,1.410714
1990/8/8,1.433036
1990/8/9,1.410714
1990/8/10,1.383929
1990/8/13,1.424107
1990/8/14,1.419643
1990/8/15,1.401786
1990/8/16,1.375
1990/8/17,1.303571
1990/8/20,1.3125
1990/8/21,1.294643
1990/8/22,1.254464
1990/8/23,1.232143
1990/8/24,1.267857
1990/8/27,1.348214
1990/8/28,1.361607
1990/8/29,1.330357
1990/8/30,1.294643
1990/8/31,1.321429
1990/9/4,1.321429
1990/9/5,1.285714
1990/9/6,1.276786
1990/9/7,1.299107
1990/9/10,1.276786
1990/9/11,1.214286
1990/9/12,1.214286
1990/9/13,1.205357
1990/9/14,1.214286
1990/9/17,1.205357
1990/9/18,1.191964
1990/9/19,1.160714
1990/9/20,1.129464
1990/9/21,1.125
1990/9/24,1.080357
1990/9/25,1.071429
1990/9/26,1.0625
1990/9/27,1.008929
1990/9/28,1.035714
1990/10/1,1.089286
1990/10/2,1.058036
1990/10/3,0.964286
1990/10/4,1
1990/10/5,1
1990/10/8,1.040179
1990/10/9,1
1990/10/10,0.946429
1990/10/11,0.991071
1990/10/12,1.008929
1990/10/15,0.991071
1990/10/16,0.892857
1990/10/17,0.946429
1990/10/18,1.017857
1990/10/19,1.120536
1990/10/22,1.111607
1990/10/23,1.107143
1990/10/24,1.089286
1990/10/25,1.071429
1990/10/26,1.071429
1990/10/29,1.066964
1990/10/30,1.084821
1990/10/31,1.098214
1990/11/1,1.089286
1990/11/2,1.133929
1990/11/5,1.1875
1990/11/6,1.196429
1990/11/7,1.1875
1990/11/8,1.232143
1990/11/9,1.267857
1990/11/12,1.294643
1990/11/13,1.285714
1990/11/14,1.321429
1990/11/15,1.285714
1990/11/16,1.254464
1990/11/19,1.299107
1990/11/20,1.267857
1990/11/21,1.290179
1990/11/23,1.299107
1990/11/26,1.3125
1990/11/27,1.339286
1990/11/28,1.3125
1990/11/29,1.3125
1990/11/30,1.3125
1990/12/3,1.361607
1990/12/4,1.375
1990/12/5,1.433036
1990/12/6,1.473214
1990/12/7,1.517857
1990/12/10,1.491071
1990/12/11,1.428571
1990/12/12,1.415179
1990/12/13,1.455357
1990/12/14,1.424107
1990/12/17,1.433036
1990/12/18,1.508929
1990/12/19,1.495536
1990/12/20,1.571429
1990/12/21,1.607143
1990/12/24,1.571429
1990/12/26,1.5625
1990/12/27,1.553571
1990/12/28,1.535714
1990/12/31,1.535714
1991/1/2,1.553571
1991/1/3,1.535714
1991/1/4,1.544643
1991/1/7,1.544643
1991/1/8,1.544643
1991/1/9,1.616071
1991/1/10,1.683036
1991/1/11,1.678571
1991/1/14,1.651786
1991/1/15,1.669643
1991/1/16,1.776786
1991/1/17,1.830357
1991/1/18,1.794643
1991/1/21,1.8125
1991/1/22,1.830357
1991/1/23,1.848214
1991/1/24,1.861607
1991/1/25,1.910714
1991/1/28,1.946429
1991/1/29,1.919643
1991/1/30,1.982143
1991/1/31,1.982143
1991/2/1,1.991071
1991/2/4,1.973214
1991/2/5,2.0625
1991/2/6,2.03125
1991/2/7,2.0625
1991/2/8,2.138393
1991/2/11,2.191964
1991/2/12,2.142857
1991/2/13,2.142857
1991/2/14,2.040179
1991/2/15,2.058036
1991/2/19,2.142857
1991/2/20,2.178571
1991/2/21,2.107143
1991/2/22,2.133929
1991/2/25,2.071429
1991/2/26,2.080357
1991/2/27,2.080357
1991/2/28,2.044643
1991/3/1,2.0625
1991/3/4,2.084821
1991/3/5,2.254464
1991/3/6,2.25
1991/3/7,2.401786
1991/3/8,2.321429
1991/3/11,2.267857
1991/3/12,2.245536
1991/3/13,2.366071
1991/3/14,2.330357
1991/3/15,2.366071
1991/3/18,2.419643
1991/3/19,2.482143
1991/3/20,2.419643
1991/3/21,2.3125
1991/3/22,2.258929
1991/3/25,2.303571
1991/3/26,2.5
1991/3/27,2.473214
1991/3/28,2.428571
1991/4/1,2.446429
1991/4/2,2.598214
1991/4/3,2.5
1991/4/4,2.553571
1991/4/5,2.477679
1991/4/8,2.5
1991/4/9,2.455357
1991/4/10,2.388393
1991/4/11,2.535714
1991/4/12,2.5625
1991/4/15,2.223214
1991/4/16,2.294643
1991/4/17,2.258929
1991/4/18,2.178571
1991/4/19,2.129464
1991/4/22,2.196429
1991/4/23,2.196429
1991/4/24,2.169643
1991/4/25,2.089286
1991/4/26,2.09375
1991/4/29,2.080357
1991/4/30,1.964286
1991/5/1,1.6875
1991/5/2,1.75
1991/5/3,1.75
1991/5/6,1.794643
1991/5/7,1.808036
1991/5/8,1.776786
1991/5/9,1.8125
1991/5/10,1.830357
1991/5/13,1.883929
1991/5/14,1.910714
1991/5/15,1.803571
1991/5/16,1.75
1991/5/17,1.678571
1991/5/20,1.580357
1991/5/21,1.616071
1991/5/22,1.651786
1991/5/23,1.611607
1991/5/24,1.638393
1991/5/28,1.642857
1991/5/29,1.678571
1991/5/30,1.700893
1991/5/31,1.678571
1991/6/3,1.758929
1991/6/4,1.754464
1991/6/5,1.714286
1991/6/6,1.665179
1991/6/7,1.647321
1991/6/10,1.642857
1991/6/11,1.59375
1991/6/12,1.513393
1991/6/13,1.504464
1991/6/14,1.46875
1991/6/17,1.5
1991/6/18,1.504464
1991/6/19,1.491071
1991/6/20,1.5
1991/6/21,1.5
1991/6/24,1.491071
1991/6/25,1.513393
1991/6/26,1.535714
1991/6/27,1.517857
1991/6/28,1.482143
1991/7/1,1.517857
1991/7/2,1.508929
1991/7/3,1.540179
1991/7/5,1.629464
1991/7/8,1.669643
1991/7/9,1.674107
1991/7/10,1.6875
1991/7/11,1.669643
1991/7/12,1.669643
1991/7/15,1.625
1991/7/16,1.5625
1991/7/17,1.517857
1991/7/18,1.602679
1991/7/19,1.642857
1991/7/22,1.642857
1991/7/23,1.607143
1991/7/24,1.607143
1991/7/25,1.616071
1991/7/26,1.602679
1991/7/29,1.625
1991/7/30,1.660714
1991/7/31,1.651786
1991/8/1,1.754464
1991/8/2,1.785714
1991/8/5,1.732143
1991/8/6,1.767857
1991/8/7,1.799107
1991/8/8,1.803571
1991/8/9,1.8125
1991/8/12,1.848214
1991/8/13,1.910714
1991/8/14,1.959821
1991/8/15,1.901786
1991/8/16,1.901786
1991/8/19,1.803571
1991/8/20,1.821429
1991/8/21,1.919643
1991/8/22,1.9375
1991/8/23,1.892857
1991/8/26,1.892857
1991/8/27,1.928571
1991/8/28,1.901786
1991/8/29,1.892857
1991/8/30,1.892857
1991/9/3,1.875
1991/9/4,1.839286
1991/9/5,1.821429
1991/9/6,1.839286
1991/9/9,1.901786
1991/9/10,1.790179
1991/9/11,1.803571
1991/9/12,1.808036
1991/9/13,1.736607
1991/9/16,1.6875
1991/9/17,1.75
1991/9/18,1.790179
1991/9/19,1.776786
1991/9/20,1.808036
1991/9/23,1.767857
1991/9/24,1.794643
1991/9/25,1.803571
1991/9/26,1.785714
1991/9/27,1.75
1991/9/30,1.767857
1991/10/1,1.8125
1991/10/2,1.776786
1991/10/3,1.705357
1991/10/4,1.723214
1991/10/7,1.71875
1991/10/8,1.723214
1991/10/9,1.714286
1991/10/10,1.705357
1991/10/11,1.732143
1991/10/14,1.78125
1991/10/15,1.875
1991/10/16,1.910714
1991/10/17,1.870536
1991/10/18,1.964286
1991/10/21,1.955357
1991/10/22,1.946429
1991/10/23,1.897321
1991/10/24,1.861607
1991/10/25,1.830357
1991/10/28,1.839286
1991/10/29,1.848214
1991/10/30,1.776786
1991/10/31,1.839286
1991/11/1,1.821429
1991/11/4,1.776786
1991/11/5,1.741071
1991/11/6,1.714286
1991/11/7,1.776786
1991/11/8,1.901786
1991/11/11,1.919643
1991/11/12,1.946429
1991/11/13,1.933036
1991/11/14,1.955357
1991/11/15,1.785714
1991/11/18,1.861607
1991/11/19,1.830357
1991/11/20,1.803571
1991/11/21,1.821429
1991/11/22,1.830357
1991/11/25,1.830357
1991/11/26,1.839286
1991/11/27,1.821429
1991/11/29,1.8125
1991/12/2,1.848214
1991/12/3,1.803571
1991/12/4,1.803571
1991/12/5,1.785714
1991/12/6,1.741071
1991/12/9,1.754464
1991/12/10,1.754464
1991/12/11,1.75
1991/12/12,1.763393
1991/12/13,1.799107
1991/12/16,1.803571
1991/12/17,1.803571
1991/12/18,1.848214
1991/12/19,1.8125
1991/12/20,1.794643
1991/12/23,1.839286
1991/12/24,1.866071
1991/12/26,1.959821
1991/12/27,1.964286
1991/12/30,2.026786
1991/12/31,2.013393
1992/1/2,2.125
1992/1/3,2.107143
1992/1/6,2.071429
1992/1/7,2.111607
1992/1/8,2.160714
1992/1/9,2.223214
1992/1/10,2.223214
1992/1/13,2.214286
1992/1/14,2.303571
1992/1/15,2.267857
1992/1/16,2.241071
1992/1/17,2.3125
1992/1/20,2.285714
1992/1/21,2.183036
1992/1/22,2.267857
1992/1/23,2.303571
1992/1/24,2.308036
1992/1/27,2.303571
1992/1/28,2.330357
1992/1/29,2.258929
1992/1/30,2.276786
1992/1/31,2.3125
1992/2/3,2.348214
1992/2/4,2.348214
1992/2/5,2.361607
1992/2/6,2.290179
1992/2/7,2.285714
1992/2/10,2.254464
1992/2/11,2.245536
1992/2/12,2.330357
1992/2/13,2.294643
1992/2/14,2.290179
1992/2/18,2.241071
1992/2/19,2.214286
1992/2/20,2.308036
1992/2/21,2.321429
1992/2/24,2.361607
1992/2/25,2.446429
1992/2/26,2.495536
1992/2/27,2.446429
1992/2/28,2.410714
1992/3/2,2.401786
1992/3/3,2.370536
1992/3/4,2.321429
1992/3/5,2.267857
1992/3/6,2.285714
1992/3/9,2.276786
1992/3/10,2.276786
1992/3/11,2.258929
1992/3/12,2.241071
1992/3/13,2.254464
1992/3/16,2.263393
1992/3/17,2.245536
1992/3/18,2.276786
1992/3/19,2.25
1992/3/20,2.258929
1992/3/23,2.25
1992/3/24,2.321429
1992/3/25,2.303571
1992/3/26,2.285714
1992/3/27,2.178571
1992/3/30,2.075893
1992/3/31,2.080357
1992/4/1,2.107143
1992/4/2,2.098214
1992/4/3,2.107143
1992/4/6,2.169643
1992/4/7,2.044643
1992/4/8,1.995536
1992/4/9,2.044643
1992/4/10,1.982143
1992/4/13,2.017857
1992/4/14,2.098214
1992/4/15,2.160714
1992/4/16,2.107143
1992/4/20,2.026786
1992/4/21,2.008929
1992/4/22,2.058036
1992/4/23,2.035714
1992/4/24,2.017857
1992/4/27,1.991071
1992/4/28,1.9375
1992/4/29,2.035714
1992/4/30,2.147321
1992/5/1,2.116071
1992/5/4,2.160714
1992/5/5,2.160714
1992/5/6,2.205357
1992/5/7,2.169643
1992/5/8,2.214286
1992/5/11,2.223214
1992/5/12,2.223214
1992/5/13,2.241071
1992/5/14,2.191964
1992/5/15,2.165179
1992/5/18,2.15625
1992/5/19,2.120536
1992/5/20,2.142857
1992/5/21,2.111607
1992/5/22,2.125
1992/5/26,2.116071
1992/5/27,2.151786
1992/5/28,2.125
1992/5/29,2.133929
1992/6/1,2.053571
1992/6/2,2.017857
1992/6/3,1.933036
1992/6/4,1.946429
1992/6/5,1.959821
1992/6/8,1.9375
1992/6/9,1.928571
1992/6/10,1.919643
1992/6/11,1.924107
1992/6/12,1.950893
1992/6/15,1.879464
1992/6/16,1.758929
1992/6/17,1.696429
1992/6/18,1.616071
1992/6/19,1.598214
1992/6/22,1.580357
1992/6/23,1.616071
1992/6/24,1.642857
1992/6/25,1.629464
1992/6/26,1.616071
1992/6/29,1.669643
1992/6/30,1.714286
1992/7/1,1.75
1992/7/2,1.651786
1992/7/6,1.651786
1992/7/7,1.580357
1992/7/8,1.633929
1992/7/9,1.638393
1992/7/10,1.633929
1992/7/13,1.678571
1992/7/14,1.696429
1992/7/15,1.714286
1992/7/16,1.741071
1992/7/17,1.607143
1992/7/20,1.598214
1992/7/21,1.633929
1992/7/22,1.580357
1992/7/23,1.598214
1992/7/24,1.638393
1992/7/27,1.616071
1992/7/28,1.660714
1992/7/29,1.6875
1992/7/30,1.6875
1992/7/31,1.669643
1992/8/3,1.633929
1992/8/4,1.625
1992/8/5,1.598214
1992/8/6,1.571429
1992/8/7,1.549107
1992/8/10,1.575893
1992/8/11,1.553571
1992/8/12,1.575893
1992/8/13,1.598214
1992/8/14,1.598214
1992/8/17,1.598214
1992/8/18,1.598214
1992/8/19,1.589286
1992/8/20,1.598214
1992/8/21,1.59375
1992/8/24,1.544643
1992/8/25,1.584821
1992/8/26,1.580357
1992/8/27,1.589286
1992/8/28,1.607143
1992/8/31,1.642857
1992/9/1,1.660714
1992/9/2,1.732143
1992/9/3,1.705357
1992/9/4,1.6875
1992/9/8,1.705357
1992/9/9,1.75
1992/9/10,1.758929
1992/9/11,1.700893
1992/9/14,1.767857
1992/9/15,1.723214
1992/9/16,1.678571
1992/9/17,1.642857
1992/9/18,1.660714
1992/9/21,1.660714
1992/9/22,1.633929
1992/9/23,1.696429
1992/9/24,1.651786
1992/9/25,1.625
1992/9/28,1.598214
1992/9/29,1.602679
1992/9/30,1.611607
1992/10/1,1.580357
1992/10/2,1.5625
1992/10/5,1.553571
1992/10/6,1.598214
1992/10/7,1.5625
1992/10/8,1.553571
1992/10/9,1.549107
1992/10/12,1.571429
1992/10/13,1.620536
1992/10/14,1.642857
1992/10/15,1.625
1992/10/16,1.75
1992/10/19,1.75
1992/10/20,1.754464
1992/10/21,1.732143
1992/10/22,1.741071
1992/10/23,1.741071
1992/10/26,1.839286
1992/10/27,1.839286
1992/10/28,1.866071
1992/10/29,1.901786
1992/10/30,1.875
1992/11/2,1.866071
1992/11/3,1.857143
1992/11/4,1.875
1992/11/5,1.964286
1992/11/6,1.991071
1992/11/9,1.973214
1992/11/10,2.008929
1992/11/11,2.026786
1992/11/12,2.03125
1992/11/13,2.008929
1992/11/16,2.049107
1992/11/17,1.973214
1992/11/18,2.0625
1992/11/19,2.080357
1992/11/20,2.053571
1992/11/23,2.026786
1992/11/24,2.053571
1992/11/25,2.017857
1992/11/27,2.017857
1992/11/30,2.053571
1992/12/1,2.080357
1992/12/2,2.044643
1992/12/3,2.053571
1992/12/4,2.03125
1992/12/7,2.0625
1992/12/8,2.075893
1992/12/9,2.058036
1992/12/10,2.044643
1992/12/11,2.053571
1992/12/14,2.044643
1992/12/15,2.013393
1992/12/16,1.964286
1992/12/17,2.03125
1992/12/18,2.080357
1992/12/21,2.129464
1992/12/22,2.165179
1992/12/23,2.133929
1992/12/24,2.107143
1992/12/28,2.125
1992/12/29,2.129464
1992/12/30,2.098214
1992/12/31,2.133929
1993/1/4,2.080357
1993/1/5,2.116071
1993/1/6,2.205357
1993/1/7,2.178571
1993/1/8,2.223214
1993/1/11,2.290179
1993/1/12,2.196429
1993/1/13,2.267857
1993/1/14,2.321429
1993/1/15,2.151786
1993/1/18,2.125
1993/1/19,2.133929
1993/1/20,2.142857
1993/1/21,2.142857
1993/1/22,2.125
1993/1/25,2.142857
1993/1/26,2.169643
1993/1/27,2.151786
1993/1/28,2.138393
1993/1/29,2.125
1993/2/1,2.1875
1993/2/2,2.151786
1993/2/3,2.142857
1993/2/4,2.125
1993/2/5,2.044643
1993/2/8,2.017857
1993/2/9,2.03125
1993/2/10,1.991071
1993/2/11,1.96875
1993/2/12,1.924107
1993/2/16,1.892857
1993/2/17,1.924107
1993/2/18,1.964286
1993/2/19,1.964286
1993/2/22,1.96875
1993/2/23,1.9375
1993/2/24,1.915179
1993/2/25,1.955357
1993/2/26,1.892857
1993/3/1,1.901786
1993/3/2,1.9375
1993/3/3,1.950893
1993/3/4,1.964286
1993/3/5,1.964286
1993/3/8,2.017857
1993/3/9,2.026786
1993/3/10,2.026786
1993/3/11,2.03125
1993/3/12,2.008929
1993/3/15,2.035714
1993/3/16,2.017857
1993/3/17,1.96875
1993/3/18,1.946429
1993/3/19,1.919643
1993/3/22,1.901786
1993/3/23,1.883929
1993/3/24,1.919643
1993/3/25,1.955357
1993/3/26,1.901786
1993/3/29,1.821429
1993/3/30,1.866071
1993/3/31,1.839286
1993/4/1,1.848214
1993/4/2,1.790179
1993/4/5,1.785714
1993/4/6,1.741071
1993/4/7,1.803571
1993/4/8,1.776786
1993/4/12,1.785714
1993/4/13,1.732143
1993/4/14,1.741071
1993/4/15,1.6875
1993/4/16,1.71875
1993/4/19,1.732143
1993/4/20,1.785714
1993/4/21,1.772321
1993/4/22,1.785714
1993/4/23,1.758929
1993/4/26,1.75
1993/4/27,1.794643
1993/4/28,1.834821
1993/4/29,1.8125
1993/4/30,1.830357
1993/5/3,1.852679
1993/5/4,1.90625
1993/5/5,1.946429
1993/5/6,1.919643
1993/5/7,1.955357
1993/5/10,1.964286
1993/5/11,1.946429
1993/5/12,1.901786
1993/5/13,1.982143
1993/5/14,1.982143
1993/5/17,1.991071
1993/5/18,1.982143
1993/5/19,2.044643
1993/5/20,2.098214
1993/5/21,2.053571
1993/5/24,2.058036
1993/5/25,2.013393
1993/5/26,2.0625
1993/5/27,2.053571
1993/5/28,2.022321
1993/6/1,2.035714
1993/6/2,2.035714
1993/6/3,2.013393
1993/6/4,1.959821
1993/6/7,1.8125
1993/6/8,1.767857
1993/6/9,1.580357
1993/6/10,1.589286
1993/6/11,1.5625
1993/6/14,1.59375
1993/6/15,1.5
1993/6/16,1.508929
1993/6/17,1.473214
1993/6/18,1.464286
1993/6/21,1.415179
1993/6/22,1.477679
1993/6/23,1.446429
1993/6/24,1.491071
1993/6/25,1.428571
1993/6/28,1.433036
1993/6/29,1.392857
1993/6/30,1.410714
1993/7/1,1.357143
1993/7/2,1.375
1993/7/6,1.348214
1993/7/7,1.303571
1993/7/8,1.303571
1993/7/9,1.3125
1993/7/12,1.357143
1993/7/13,1.330357
1993/7/14,1.330357
1993/7/15,1.276786
1993/7/16,0.982143
1993/7/19,0.915179
1993/7/20,0.959821
1993/7/21,0.9375
1993/7/22,0.946429
1993/7/23,0.9375
1993/7/26,0.959821
1993/7/27,0.946429
1993/7/28,0.959821
1993/7/29,0.973214
1993/7/30,0.991071
1993/8/2,1.017857
1993/8/3,1.035714
1993/8/4,1.080357
1993/8/5,1.053571
1993/8/6,1.044643
1993/8/9,1.0625
1993/8/10,1.017857
1993/8/11,0.982143
1993/8/12,0.946429
1993/8/13,0.977679
1993/8/16,0.982143
1993/8/17,1.013393
1993/8/18,1.017857
1993/8/19,0.982143
1993/8/20,1
1993/8/23,1.013393
1993/8/24,1
1993/8/25,0.973214
1993/8/26,0.959821
1993/8/27,0.946429
1993/8/30,0.928571
1993/8/31,0.946429
1993/9/1,0.933036
1993/9/2,0.919643
1993/9/3,0.919643
1993/9/7,0.9375
1993/9/8,0.955357
1993/9/9,0.928571
1993/9/10,0.9375
1993/9/13,0.901786
1993/9/14,0.866071
1993/9/15,0.875
1993/9/16,0.883929
1993/9/17,0.901786
1993/9/20,0.888393
1993/9/21,0.875
1993/9/22,0.910714
1993/9/23,0.883929
1993/9/24,0.892857
1993/9/27,0.883929
1993/9/28,0.883929
1993/9/29,0.852679
1993/9/30,0.834821
1993/10/1,0.8125
1993/10/4,0.8125
1993/10/5,0.839286
1993/10/6,0.84375
1993/10/7,0.821429
1993/10/8,0.808036
1993/10/11,0.848214
1993/10/12,0.857143
1993/10/13,0.857143
1993/10/14,0.848214
1993/10/15,1.008929
1993/10/18,1.013393
1993/10/19,0.991071
1993/10/20,0.991071
1993/10/21,1.080357
1993/10/22,1.080357
1993/10/25,1.071429
1993/10/26,1.0625
1993/10/27,1.133929
1993/10/28,1.107143
1993/10/29,1.098214
1993/11/1,1.125
1993/11/2,1.169643
1993/11/3,1.129464
1993/11/4,1.151786
1993/11/5,1.138393
1993/11/8,1.098214
1993/11/9,1.075893
1993/11/10,1.098214
1993/11/11,1.120536
1993/11/12,1.133929
1993/11/15,1.142857
1993/11/16,1.214286
1993/11/17,1.196429
1993/11/18,1.196429
1993/11/19,1.178571
1993/11/22,1.160714
1993/11/23,1.178571
1993/11/24,1.178571
1993/11/26,1.165179
1993/11/29,1.133929
1993/11/30,1.125
1993/12/1,1.125
1993/12/2,1.133929
1993/12/3,1.125
1993/12/6,1.151786
1993/12/7,1.151786
1993/12/8,1.138393
1993/12/9,1.071429
1993/12/10,1.008929
1993/12/13,1.053571
1993/12/14,1.040179
1993/12/15,1.0625
1993/12/16,1.049107
1993/12/17,1.053571
1993/12/20,1.017857
1993/12/21,0.982143
1993/12/22,1
1993/12/23,0.973214
1993/12/27,1.017857
1993/12/28,1.040179
1993/12/29,1.017857
1993/12/30,1.0625
1993/12/31,1.044643
1994/1/3,1.066964
1994/1/4,1.125
1994/1/5,1.205357
1994/1/6,1.169643
1994/1/7,1.183036
1994/1/10,1.200893
1994/1/11,1.138393
1994/1/12,1.089286
1994/1/13,1.09375
1994/1/14,1.107143
1994/1/17,1.084821
1994/1/18,1.049107
1994/1/19,1.044643
1994/1/20,1.066964
1994/1/21,1.191964
1994/1/24,1.25
1994/1/25,1.209821
1994/1/26,1.196429
1994/1/27,1.21875
1994/1/28,1.214286
1994/1/31,1.169643
1994/2/1,1.1875
1994/2/2,1.178571
1994/2/3,1.196429
1994/2/4,1.196429
1994/2/7,1.303571
1994/2/8,1.276786
1994/2/9,1.294643
1994/2/10,1.303571
1994/2/11,1.321429
1994/2/14,1.321429
1994/2/15,1.325893
1994/2/16,1.3125
1994/2/17,1.321429
1994/2/18,1.294643
1994/2/22,1.330357
1994/2/23,1.330357
1994/2/24,1.308036
1994/2/25,1.285714
1994/2/28,1.303571
1994/3/1,1.294643
1994/3/2,1.272321
1994/3/3,1.276786
1994/3/4,1.3125
1994/3/7,1.352679
1994/3/8,1.321429
1994/3/9,1.339286
1994/3/10,1.330357
1994/3/11,1.330357
1994/3/14,1.361607
1994/3/15,1.34375
1994/3/16,1.3125
1994/3/17,1.303571
1994/3/18,1.299107
1994/3/21,1.267857
1994/3/22,1.25
1994/3/23,1.254464
1994/3/24,1.236607
1994/3/25,1.169643
1994/3/28,1.1875
1994/3/29,1.169643
1994/3/30,1.160714
1994/3/31,1.1875
1994/4/4,1.1875
1994/4/5,1.196429
1994/4/6,1.196429
1994/4/7,1.191964
1994/4/8,1.196429
1994/4/11,1.196429
1994/4/12,1.142857
1994/4/13,1.133929
1994/4/14,1.125
1994/4/15,1.080357
1994/4/18,1.058036
1994/4/19,1.035714
1994/4/20,1.008929
1994/4/21,1.058036
1994/4/22,1.0625
1994/4/25,1.107143
1994/4/26,1.116071
1994/4/28,1.080357
1994/4/29,1.071429
1994/5/2,1.107143
1994/5/3,1.080357
1994/5/4,1.178571
1994/5/5,1.174107
1994/5/6,1.154018
1994/5/9,1.116071
1994/5/10,1.107143
1994/5/11,1.080357
1994/5/12,1.060268
1994/5/13,1.071429
1994/5/16,1.053571
1994/5/17,1.049107
1994/5/18,1.09375
1994/5/19,1.147321
1994/5/20,1.109375
1994/5/23,1.089286
1994/5/24,1.098214
1994/5/25,1.116071
1994/5/26,1.089286
1994/5/27,1.069196
1994/5/31,1.044643
1994/6/1,1.008929
1994/6/2,0.977679
1994/6/3,0.986607
1994/6/6,0.977679
1994/6/7,0.982143
1994/6/8,0.933036
1994/6/9,0.964286
1994/6/10,0.946429
1994/6/13,0.964286
1994/6/14,0.966518
1994/6/15,0.993304
1994/6/16,0.941964
1994/6/17,0.946429
1994/6/20,0.96875
1994/6/21,0.928571
1994/6/22,0.9375
1994/6/23,0.897321
1994/6/24,0.914621
1994/6/27,0.9375
1994/6/28,0.955357
1994/6/29,0.933036
1994/6/30,0.946429
1994/7/1,0.919643
1994/7/5,0.946429
1994/7/6,0.933036
1994/7/7,0.957589
1994/7/8,0.966518
1994/7/11,0.964286
1994/7/12,1.013393
1994/7/13,1.060268
1994/7/14,1.022321
1994/7/15,1.008929
1994/7/18,1.013393
1994/7/19,0.988839
1994/7/20,0.950893
1994/7/21,1
1994/7/22,1.107143
1994/7/25,1.131696
1994/7/26,1.120536
1994/7/27,1.109375
1994/7/28,1.138393
1994/7/29,1.203125
1994/8/1,1.191964
1994/8/2,1.162946
1994/8/3,1.183036
1994/8/4,1.1875
1994/8/5,1.1875
1994/8/8,1.205357
1994/8/9,1.200893
1994/8/10,1.236607
1994/8/11,1.225446
1994/8/12,1.241071
1994/8/15,1.236607
1994/8/16,1.241071
1994/8/17,1.25
1994/8/18,1.236607
1994/8/19,1.245536
1994/8/22,1.245536
1994/8/23,1.25
1994/8/24,1.245536
1994/8/25,1.252232
1994/8/26,1.276786
1994/8/29,1.263393
1994/8/30,1.294643
1994/8/31,1.292411
1994/9/1,1.25
1994/9/2,1.263393
1994/9/6,1.270089
1994/9/7,1.290179
1994/9/8,1.290179
1994/9/9,1.276786
1994/9/12,1.276786
1994/9/13,1.279018
1994/9/14,1.254464
1994/9/15,1.285714
1994/9/16,1.299107
1994/9/19,1.267857
1994/9/20,1.234375
1994/9/21,1.21875
1994/9/22,1.209821
1994/9/23,1.212054
1994/9/26,1.212054
1994/9/27,1.209821
1994/9/28,1.209821
1994/9/29,1.21875
1994/9/30,1.203125
1994/10/3,1.183036
1994/10/4,1.205357
1994/10/5,1.352679
1994/10/6,1.294643
1994/10/7,1.321429
1994/10/10,1.388393
